Type,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,State,PetID,PhotoAmt,AdoptionSpeed,NotAdopted,mixed_breed,multi_color,FeeAsked,photo,desc_length,desc_word_count
cat,15,female,Brown,2,3,1,1,1,1,1,Selangor,e3a680ce0,1.0,1,0,0,0,0,1,19,3
dog,2,female,Black,2,1,2,2,2,1,2,Perak,fb442ee5e,1.0,1,0,1,1,0,1,314,58
cat,1,female,Black,2,1,2,2,2,1,1,Selangor,0045ed62a,3.0,3,0,1,1,0,1,202,38
dog,12,female,Black,1,2,1,1,1,1,1,Kuala Lumpur,618f4931a,1.0,3,0,1,1,0,1,358,68
cat,2,male,Black,1,2,2,2,2,2,1,Selangor,43b5d3f4d,3.0,2,0,1,1,0,1,121,24
cat,2,male,Black,2,1,2,2,2,1,1,Selangor,2d441a71b,2.0,4,1,1,1,0,1,339,61
dog,2,mixed,Black,2,1,2,2,2,1,5,Pulau Pinang,da7fe1120,5.0,1,0,1,1,0,1,156,30
dog,10,female,White,2,2,2,3,3,1,1,Selangor,d4b5c41ac,1.0,4,1,1,0,0,1,29,5
cat,3,male,Golden,2,2,2,2,2,1,1,Kuala Lumpur,8daa38a67,2.0,2,0,1,0,0,1,83,17
cat,2,female,Black,2,1,2,1,2,1,1,Perak,730a09014,3.0,2,0,1,1,0,1,177,32
cat,2,female,Cream,2,2,1,1,2,1,2,Selangor,ddd632a5f,1.0,1,0,1,0,0,1,408,78
dog,2,male,Black,2,2,2,2,2,1,1,Selangor,88a5b8318,1.0,4,1,1,0,0,1,122,20
dog,12,male,Cream,1,2,1,1,1,1,1,Negeri Sembilan,3ebe9f7af,3.0,4,1,1,0,1,1,1002,212
dog,6,female,Brown,2,1,3,1,3,1,1,Selangor,21bebd773,5.0,1,0,1,0,0,1,423,86
dog,18,female,Black,3,2,3,3,3,2,1,Selangor,bc9036716,4.0,3,0,1,1,0,1,1606,328
cat,7,female,Brown,2,1,2,1,1,1,1,Selangor,8d1640f3e,4.0,1,0,0,1,1,1,252,48
cat,24,female,Black,2,1,2,2,2,1,1,Kedah,7ac41d8ae,1.0,4,1,1,1,0,1,597,124
cat,2,mixed,Golden,2,1,2,1,2,1,3,Kuala Lumpur,08ee62d43,2.0,3,0,1,1,0,1,166,27
cat,3,female,Gray,2,1,2,2,2,1,1,Perak,8e7c16add,2.0,2,0,1,1,0,1,233,48
dog,2,female,Brown,2,1,1,1,1,1,1,Pulau Pinang,363e8df66,9.0,4,1,1,1,1,1,239,43
cat,5,female,Black,2,1,2,2,2,1,1,Kuala Lumpur,64cf73826,1.0,4,1,0,1,0,1,79,12
cat,2,male,Gray,1,1,2,2,2,1,1,Kuala Lumpur,e833d08bb,3.0,2,0,1,0,1,1,52,10
cat,2,male,Cream,1,1,2,2,2,1,1,Selangor,1377d2c0e,5.0,2,0,1,0,0,1,110,23
cat,3,male,Gray,3,2,2,1,2,1,1,Selangor,943611bd0,5.0,1,0,0,1,1,1,778,149
dog,1,mixed,Black,2,1,1,1,1,1,4,Kuala Lumpur,cb5ecf136,4.0,2,0,1,1,1,1,1491,296
cat,2,mixed,Black,1,2,2,2,2,1,4,Selangor,1e5b2baa8,7.0,3,0,1,1,0,1,606,115
dog,2,female,Brown,2,1,1,1,2,1,1,Kuala Lumpur,353187b3d,4.0,4,1,1,0,0,1,362,74
dog,60,female,Black,2,1,1,1,1,1,1,Selangor,fa1608a29,3.0,2,0,0,1,1,1,292,57
cat,3,male,Black,1,1,2,1,2,1,1,Kuala Lumpur,dd42b35eb,4.0,2,0,1,1,0,1,293,47
dog,3,female,Black,2,1,1,1,2,1,1,Pulau Pinang,d18218a56,2.0,4,1,1,1,1,1,110,23
cat,1,male,Yellow,1,2,2,2,1,1,1,Selangor,fb82bfecd,2.0,1,0,1,1,0,1,163,30
cat,14,mixed,Black,2,2,2,2,2,1,4,Selangor,ed2fc6f4f,2.0,4,1,1,1,0,1,404,75
dog,8,female,Brown,2,2,2,2,2,1,1,Perak,f3b29563b,3.0,3,0,0,0,0,1,340,73
cat,2,male,Black,2,1,1,1,2,1,1,Selangor,01dd8880a,9.0,1,0,1,0,0,1,697,131
cat,10,female,Brown,1,3,1,1,1,1,1,Selangor,b7f781c99,3.0,3,0,1,1,0,1,386,78
dog,12,mixed,Black,2,2,2,1,1,1,2,Selangor,a62fcea51,5.0,3,0,1,1,0,1,420,72
dog,8,male,Golden,2,1,1,1,1,1,1,Selangor,1b3dcf712,4.0,3,0,1,1,1,1,336,58
dog,12,female,Golden,2,1,3,3,3,1,7,Pulau Pinang,fe22cc3da,1.0,4,1,1,1,0,1,294,58
cat,3,female,Brown,1,1,2,2,2,1,1,Selangor,9ff4a6c4f,10.0,2,0,1,1,0,1,66,11
dog,2,male,Black,2,1,2,2,2,1,1,Pulau Pinang,d0aa84916,1.0,3,0,1,1,1,1,198,33
cat,3,female,Black,1,2,3,3,3,1,1,Selangor,f454ac205,2.0,3,0,1,1,0,1,1063,229
dog,3,male,Brown,2,1,2,1,2,1,1,Selangor,cefba5d32,3.0,1,0,1,0,0,1,413,86
cat,1,mixed,Black,2,1,2,2,2,1,5,Selangor,b62fc7bde,6.0,1,0,1,1,0,1,1560,307
dog,36,female,Black,1,3,1,1,2,1,1,Johor,64f06dc3b,2.0,1,0,0,1,0,1,523,101
cat,1,female,Black,2,1,2,1,2,1,1,Kuala Lumpur,c91bfb2a1,3.0,1,0,1,1,0,1,294,57
dog,18,female,Cream,2,2,3,3,1,1,1,Selangor,774de959c,3.0,4,1,0,0,0,1,374,80
dog,2,female,White,2,2,1,1,3,1,1,Kuala Lumpur,a479a1a6a,1.0,3,0,1,0,0,1,92,17
dog,2,mixed,Black,2,1,1,1,2,1,7,Selangor,1f470d9f4,8.0,4,1,1,1,0,1,202,37
dog,3,female,Black,2,2,1,1,2,1,1,Selangor,3c155e05c,1.0,2,0,1,1,0,1,12,2
cat,4,female,Cream,2,1,1,1,1,1,1,Kuala Lumpur,6408ec0f7,1.0,1,0,1,0,1,1,281,60
cat,3,male,Gray,1,2,2,2,2,1,1,Kuala Lumpur,732b578ff,1.0,1,0,1,0,0,1,372,75
dog,1,female,Black,3,2,1,1,2,1,1,Selangor,ad937498b,5.0,2,0,1,1,0,1,310,53
dog,8,male,Black,2,1,1,1,3,1,1,Selangor,b89c365c3,2.0,4,1,1,1,0,1,108,19
cat,2,mixed,Black,1,1,2,2,2,1,3,Perak,40276ec6a,5.0,4,1,0,1,0,1,89,17
dog,5,male,Brown,2,1,3,3,3,1,1,Selangor,8044a4f7e,3.0,4,1,1,1,1,1,149,27
dog,36,male,Golden,2,2,1,1,1,1,1,Selangor,5d822305a,2.0,3,0,0,0,0,1,259,52
dog,7,female,Black,2,1,1,1,1,1,1,Selangor,451d17b57,3.0,4,1,1,0,0,1,392,79
cat,3,male,Black,1,1,2,1,2,1,1,Kuala Lumpur,9d137bf2e,5.0,2,0,1,1,0,1,425,76
dog,3,female,Brown,2,2,2,1,2,1,1,Perak,b5b6b9398,1.0,4,1,1,1,0,1,136,28
cat,6,female,Brown,2,3,2,1,2,1,1,Selangor,be9c5d746,10.0,3,0,0,1,2,1,149,28
cat,24,male,Black,3,2,1,1,2,1,1,Selangor,1b231e001,4.0,3,0,0,1,0,1,293,58
cat,1,mixed,Black,2,1,2,1,2,1,5,Selangor,dfedc8f77,5.0,2,0,1,1,1,1,281,51
dog,72,male,Cream,1,2,3,3,3,1,1,Selangor,1afdc26fa,2.0,2,0,0,1,0,1,311,59
cat,5,male,Brown,2,1,1,1,1,1,1,Selangor,e37ad2cc2,2.0,0,0,0,0,0,1,118,20
cat,12,male,Golden,2,2,1,1,1,1,1,Kuala Lumpur,a5a71bc27,5.0,4,1,1,1,0,1,64,11
dog,36,female,Cream,1,2,3,3,3,1,1,Kuala Lumpur,fe4b30cfb,3.0,1,0,0,1,0,1,423,84
dog,36,male,Black,1,2,1,1,1,1,1,Selangor,4199f1957,1.0,0,0,0,1,0,1,29,5
dog,2,female,Black,2,2,2,1,2,1,1,Kuala Lumpur,c81a8045f,6.0,2,0,1,1,0,1,161,30
dog,2,mixed,Brown,2,2,2,2,2,1,4,Selangor,9cda44cdf,8.0,2,0,1,1,0,1,164,31
cat,40,female,Black,2,2,3,1,2,1,1,Pulau Pinang,bda06474b,3.0,4,1,0,0,0,1,438,96
cat,7,male,Black,3,3,1,1,2,1,1,Selangor,874e2a3fd,5.0,1,0,0,1,0,1,207,34
cat,30,female,Golden,2,2,1,1,1,1,1,Selangor,c0b75d155,4.0,1,0,0,1,0,1,16,3
cat,3,mixed,Black,2,1,1,1,2,1,2,Selangor,e1c5d6ba9,4.0,4,1,0,1,1,1,133,22
cat,2,male,Yellow,1,1,2,1,2,1,2,Selangor,5c150efc9,6.0,2,0,1,1,1,1,338,61
cat,4,mixed,Black,1,1,1,1,3,1,2,Selangor,806bcf604,2.0,3,0,1,1,0,1,61,11
dog,1,female,Cream,2,1,2,2,2,1,1,Selangor,30506e8c1,1.0,2,0,1,0,0,1,487,98
cat,3,female,Black,2,1,1,1,2,1,1,Selangor,c0a0a48a0,2.0,1,0,0,1,0,1,57,9
dog,10,male,Golden,2,2,1,2,1,1,1,Johor,6b6d2c65f,1.0,1,0,1,0,0,1,151,26
dog,8,male,Black,3,2,2,1,2,1,1,Selangor,bd8f94a94,0.0,4,1,0,1,0,0,89,19
cat,30,male,White,3,2,1,1,1,1,1,Selangor,a516d6ea0,10.0,1,0,1,0,0,1,845,180
dog,3,male,Gray,2,1,1,1,2,1,1,Selangor,cc0d4cec3,2.0,3,0,1,1,1,1,22,4
cat,4,mixed,Black,1,1,2,2,2,1,3,Selangor,ae30d5690,2.0,4,1,1,1,0,1,86,15
cat,4,female,Black,2,2,2,1,2,1,1,Kuala Lumpur,b596f518f,2.0,4,1,1,1,0,1,65,10
cat,4,male,White,2,2,2,1,2,1,1,Selangor,6fc17b073,6.0,2,0,0,0,0,1,211,46
dog,24,female,Yellow,1,1,1,1,1,1,1,Kuala Lumpur,3c29e8689,3.0,1,0,0,0,0,1,99,17
dog,1,female,Black,2,1,2,1,2,1,1,Kuala Lumpur,bd7b805ba,1.0,4,1,1,1,0,1,82,18
cat,2,male,Black,1,1,2,1,2,1,2,Selangor,58711512b,5.0,1,0,1,1,0,1,52,9
dog,1,female,Brown,2,1,1,1,3,1,1,Selangor,8b9c38ed2,6.0,2,0,1,0,0,1,277,49
cat,24,female,Brown,2,2,1,1,2,1,1,Selangor,102ed9019,4.0,2,0,1,1,0,1,506,99
dog,9,male,Golden,2,1,1,1,2,1,1,Kuala Lumpur,aaca75307,3.0,1,0,0,0,0,1,204,41
dog,12,female,Brown,2,1,1,1,1,1,1,Pulau Pinang,bd70d885d,4.0,4,1,1,0,0,1,500,102
dog,48,male,Brown,2,1,1,1,2,1,1,Kuala Lumpur,a76510109,0.0,4,1,0,0,1,0,147,31
dog,1,female,Black,2,2,1,1,2,1,1,Selangor,c38afccab,1.0,2,0,1,1,0,1,45,7
dog,60,male,Brown,1,1,1,2,2,1,1,Selangor,f5e706014,1.0,2,0,0,1,1,1,475,88
dog,6,male,Black,1,3,3,1,2,1,1,Kuala Lumpur,276ce7f3a,6.0,3,0,0,1,1,1,394,74
dog,2,mixed,Black,2,2,2,1,2,1,2,Kuala Lumpur,ac384792b,6.0,1,0,0,0,0,1,119,21
dog,5,female,Brown,2,1,1,2,1,1,1,Pulau Pinang,be579e6ed,10.0,4,1,1,1,0,1,419,76
dog,1,male,Brown,2,1,2,2,2,1,1,Selangor,d0bf2b3bf,2.0,1,0,1,0,0,1,546,100
cat,2,mixed,Golden,1,2,2,2,2,1,2,Kedah,805461ad6,3.0,1,0,1,1,0,1,517,101
dog,2,male,Black,2,1,2,1,2,1,1,Kuala Lumpur,d867c4016,1.0,1,0,1,0,0,1,103,20
dog,3,female,Black,2,1,2,1,2,1,1,Johor,e9a854207,2.0,1,0,1,0,0,1,90,16
cat,2,female,Black,2,1,1,1,2,1,1,Selangor,005afe792,10.0,2,0,1,1,0,1,658,136
cat,12,female,Brown,2,2,2,2,2,1,2,Selangor,0f2879b04,4.0,1,0,1,1,0,1,992,202
dog,1,female,White,2,2,2,2,2,1,1,Selangor,774289137,1.0,2,0,1,0,0,1,209,41
dog,5,female,Brown,2,1,1,1,2,1,1,Selangor,42b4b0024,2.0,4,1,1,0,0,1,134,28
dog,1,female,Brown,2,1,2,1,2,1,1,Pulau Pinang,5b1528841,3.0,1,0,1,1,1,1,159,29
dog,1,female,Black,2,2,2,2,2,1,1,Selangor,a144cca8c,7.0,1,0,1,1,0,1,368,69
dog,0,male,Black,2,1,1,1,1,1,1,Perak,ecafbb542,6.0,2,0,1,0,0,1,456,91
dog,1,male,Brown,2,2,2,2,2,1,1,Kuala Lumpur,4033fee1a,1.0,2,0,0,1,0,1,163,33
cat,6,female,Brown,2,1,2,2,2,1,1,Selangor,838934661,1.0,2,0,1,0,0,1,24,6
dog,3,female,Black,3,1,2,1,2,1,1,Kuala Lumpur,5f1896e5d,5.0,2,0,1,1,0,1,571,123
dog,12,mixed,Brown,2,2,3,3,3,1,4,Kuala Lumpur,ee6601d0b,5.0,4,1,1,0,0,1,1988,364
cat,3,female,Black,2,1,3,3,3,1,1,Pulau Pinang,79d56bb63,3.0,4,1,1,1,0,1,307,59
dog,2,female,Black,3,1,3,3,3,1,1,Selangor,156da1714,5.0,2,0,0,0,0,1,116,22
cat,3,female,White,2,3,2,2,2,1,1,Selangor,8368a0a44,4.0,3,0,0,0,2,1,58,9
cat,3,female,Black,2,1,2,1,2,1,1,Melaka,95bf103d8,3.0,2,0,1,1,0,1,480,79
cat,1,male,Black,1,2,2,2,2,1,6,Selangor,45858d482,1.0,4,1,1,1,0,1,408,67
cat,30,female,Black,1,1,1,1,1,1,1,Kuala Lumpur,507db6e4f,1.0,2,0,1,1,1,1,135,21
dog,2,female,Brown,2,1,1,1,2,1,1,Selangor,924373704,8.0,3,0,1,1,0,1,323,61
cat,1,female,Black,1,1,2,2,3,1,1,Kuala Lumpur,fb217af6b,2.0,1,0,1,0,0,1,152,31
cat,11,female,Black,3,1,3,3,3,1,2,Selangor,71eac2c5e,5.0,4,1,1,0,0,1,49,11
dog,2,male,Brown,2,2,2,2,2,1,1,Pulau Pinang,4263cc9ed,5.0,2,0,1,1,0,1,132,26
cat,12,male,Yellow,3,1,2,2,2,1,1,Kuala Lumpur,b516f3b82,4.0,3,0,1,1,0,1,266,50
cat,1,mixed,Black,2,1,2,2,2,1,8,Selangor,2b0298091,1.0,1,0,1,1,0,1,665,134
dog,2,mixed,Black,1,1,3,3,3,2,7,Kuala Lumpur,0910c13a3,10.0,4,1,1,1,0,1,12,2
cat,1,female,White,1,1,2,1,2,1,1,Kuala Lumpur,2d70f6a57,1.0,3,0,1,0,0,1,241,50
dog,48,female,White,3,1,1,1,1,1,1,Negeri Sembilan,5d3ee6378,4.0,4,1,1,0,1,1,695,132
dog,2,male,Black,2,2,2,2,2,1,1,Selangor,42a28c241,2.0,2,0,1,1,0,1,40,8
cat,2,female,Black,2,1,2,1,2,1,1,Kuala Lumpur,982c6aa5b,3.0,1,0,1,1,0,1,344,72
dog,12,male,Black,2,1,1,1,1,1,1,Selangor,a86bbc71f,2.0,4,1,1,1,0,1,137,25
dog,2,male,Brown,2,2,1,1,2,1,1,Kuala Lumpur,5962cfdd9,1.0,2,0,1,0,0,1,274,49
cat,12,male,White,2,2,3,3,3,1,1,Kuala Lumpur,a7c7ede79,4.0,1,0,1,0,0,1,411,93
dog,84,male,Brown,3,1,3,3,3,1,1,Selangor,f4d945501,5.0,4,1,1,1,0,1,1081,212
cat,1,female,Brown,2,1,2,2,2,1,4,Kuala Lumpur,43e4cb788,2.0,2,0,0,1,0,1,240,48
cat,61,male,White,3,1,1,1,1,1,1,Kuala Lumpur,28c4588e5,6.0,4,1,1,0,0,1,222,48
dog,6,female,Brown,2,1,1,1,2,1,1,Pulau Pinang,bdfe6125d,1.0,4,1,1,1,0,1,116,23
dog,2,female,Cream,2,2,2,2,2,1,1,Selangor,4e8ae40c0,5.0,2,0,1,1,0,1,12,2
cat,3,mixed,Black,1,1,2,2,2,1,5,Selangor,f022849c2,2.0,2,0,1,1,0,1,49,10
cat,2,mixed,Brown,1,2,2,2,2,1,4,Kuala Lumpur,a46ad5cc3,4.0,0,0,0,1,0,1,525,105
dog,60,male,Cream,1,3,1,3,1,2,1,Selangor,ddb95945a,1.0,1,0,0,0,1,1,800,154
dog,60,female,Cream,1,2,1,1,1,1,1,Selangor,453125325,2.0,4,1,0,0,0,1,17,3
cat,4,female,Black,3,3,1,1,1,1,1,Perak,7867f152c,5.0,1,0,1,1,0,1,86,14
dog,24,male,Brown,2,2,1,1,1,1,1,Selangor,5c92de3f6,8.0,3,0,0,1,0,1,355,69
dog,3,mixed,Brown,2,1,1,1,2,1,2,Selangor,41175dcb5,3.0,4,1,1,1,0,1,173,33
cat,2,female,Black,1,2,2,2,2,1,1,Selangor,c9a4f831b,2.0,1,0,0,0,0,1,331,66
cat,1,mixed,Black,1,1,2,2,2,1,4,Kuala Lumpur,7aa0bcef5,3.0,4,1,1,1,0,1,228,41
dog,2,female,Yellow,2,1,2,2,2,1,1,Selangor,e24b153bb,5.0,3,0,1,1,0,1,1166,236
dog,6,female,Black,1,2,2,1,1,1,1,Kuala Lumpur,edf74226c,4.0,4,1,1,0,1,1,23,5
dog,1,female,Black,2,2,2,2,2,1,1,Selangor,99b263dea,2.0,3,0,1,1,0,1,64,14
dog,2,female,Brown,2,2,1,1,2,1,1,Selangor,454607f26,1.0,2,0,1,0,0,1,166,35
cat,1,female,Brown,1,1,2,1,2,2,1,Kuala Lumpur,b1e8c0afc,3.0,1,0,0,1,0,1,331,64
dog,3,female,Black,1,1,3,3,3,1,1,Selangor,30669fef4,5.0,2,0,1,1,0,1,251,48
dog,1,female,Yellow,2,1,1,1,2,1,1,Pulau Pinang,3cf06742b,1.0,3,0,1,1,1,1,345,66
cat,2,mixed,Black,1,2,2,2,2,1,2,Negeri Sembilan,e9d8c098c,5.0,1,0,1,1,0,1,358,71
dog,4,female,Brown,1,1,2,2,2,1,1,Pulau Pinang,059baa037,1.0,4,1,1,0,1,1,109,19
dog,3,mixed,Black,2,1,2,2,2,1,3,Kuala Lumpur,888c22eb5,8.0,4,1,1,0,0,1,245,46
cat,3,female,Black,1,1,1,1,2,1,1,Pulau Pinang,9d0406864,3.0,2,0,1,1,0,1,81,17
dog,2,female,Brown,3,1,2,2,1,1,1,Kuala Lumpur,d3a92c453,3.0,1,0,1,1,0,1,527,111
cat,3,female,Black,1,2,2,2,2,1,1,Selangor,0490c8df1,1.0,4,1,1,1,0,1,47,8
cat,3,mixed,Black,1,1,2,2,2,1,3,Selangor,4482a8d57,3.0,1,0,1,1,0,1,120,23
cat,6,male,Black,3,1,1,1,1,1,2,Selangor,bbff91dd9,3.0,4,1,1,1,1,1,589,109
cat,24,female,Black,2,1,2,1,2,1,4,Kedah,429019089,4.0,4,1,1,1,0,1,570,100
dog,2,male,Black,2,2,1,1,2,1,1,Kuala Lumpur,f0a4b28f6,2.0,2,0,1,0,0,1,276,49
cat,1,female,Yellow,2,2,2,2,2,1,1,Kuala Lumpur,56937e269,1.0,3,0,1,1,0,1,269,54
dog,36,mixed,Black,2,2,2,2,1,1,3,Kuala Lumpur,bc4b95345,6.0,4,1,1,1,0,1,568,115
dog,4,male,White,2,2,1,1,2,1,1,Selangor,5776e3791,5.0,2,0,1,0,0,1,12,2
cat,3,female,Brown,2,3,2,1,2,1,1,Selangor,8cd149470,5.0,2,0,1,1,0,1,276,50
dog,2,male,Brown,2,1,3,3,2,1,1,Selangor,553752e54,5.0,2,0,1,0,0,1,209,34
dog,2,female,Black,2,3,1,1,2,1,1,Selangor,08767d88e,5.0,2,0,1,1,0,1,160,25
dog,7,male,White,1,2,1,1,2,1,1,Kuala Lumpur,076ec7e18,1.0,1,0,0,0,0,1,342,66
dog,24,female,Black,2,2,1,1,1,1,1,Selangor,fed799a78,5.0,4,1,1,0,0,1,14,3
dog,3,female,Black,2,1,2,2,2,1,1,Selangor,426bb5e4c,3.0,2,0,1,1,0,1,330,69
dog,12,male,Gray,2,3,1,1,1,1,1,Selangor,f08b9d3c3,4.0,4,1,1,1,0,1,935,181
cat,2,female,Black,1,1,2,1,2,1,1,Selangor,4999e2693,4.0,2,0,1,1,0,1,324,64
cat,12,female,Black,3,1,2,2,2,1,1,Selangor,ca74b17a9,2.0,1,0,0,1,0,1,428,93
dog,3,female,Golden,2,1,3,1,2,1,1,Selangor,71deb8267,2.0,0,0,0,1,0,1,54,11
cat,3,female,Black,2,2,2,2,2,1,1,Kuala Lumpur,13fcf57ff,10.0,3,0,1,1,0,1,1073,202
cat,2,female,Gray,2,1,2,1,2,1,1,Selangor,f80157011,3.0,2,0,1,1,0,1,387,68
dog,3,male,Black,2,3,2,1,1,1,1,Kuala Lumpur,d412201f6,7.0,1,0,0,1,1,1,63,11
dog,1,female,Brown,2,2,2,2,2,1,1,Pulau Pinang,2898238f2,0.0,1,0,1,1,0,0,261,47
cat,12,female,Brown,2,1,1,1,1,1,1,Kuala Lumpur,a5ec4df1d,3.0,3,0,0,1,0,1,232,45
cat,4,female,Black,2,1,2,2,2,1,1,Selangor,a6416e28a,7.0,2,0,1,1,0,1,358,67
cat,4,female,Cream,2,2,2,1,2,1,1,Perak,03cdd9324,2.0,2,0,0,1,1,1,43,7
dog,1,male,Black,2,2,2,2,2,1,1,Selangor,f6510f0c2,5.0,1,0,0,1,0,1,34,6
cat,4,male,Brown,1,1,3,3,3,1,1,Selangor,23d784a8a,4.0,1,0,1,1,0,1,60,11
cat,2,female,Black,1,1,2,2,2,1,1,Selangor,8f639ea65,8.0,2,0,1,1,0,1,388,76
dog,2,female,Black,2,2,2,1,2,1,1,Perak,766c2cd92,1.0,4,1,1,1,0,1,118,24
dog,1,male,White,2,1,2,2,2,1,1,Kuala Lumpur,2d725d001,3.0,1,0,1,0,0,1,149,27
dog,21,male,Black,2,2,1,1,2,1,1,Kuala Lumpur,6ee8964b0,2.0,4,1,1,1,0,1,170,36
dog,36,male,Black,2,1,1,1,1,1,1,Selangor,563eaa005,1.0,3,0,1,0,0,1,79,13
cat,2,mixed,Black,2,1,2,2,2,1,4,Selangor,453cf6271,8.0,1,0,1,1,0,1,753,140
cat,4,female,Golden,2,1,1,1,1,1,1,Selangor,d2ba9bbf1,2.0,2,0,1,0,1,1,145,22
cat,5,female,Black,2,1,2,2,2,1,1,Kuala Lumpur,c6f877dda,1.0,2,0,1,1,0,1,23,4
dog,1,mixed,Black,3,1,2,2,2,1,4,Kuala Lumpur,91e663cd2,3.0,2,0,1,1,0,1,410,77
dog,4,male,Black,2,1,1,1,2,1,1,Selangor,33f28ad35,1.0,4,1,1,1,0,1,146,30
dog,1,male,Black,2,2,3,3,3,1,1,Selangor,80a2e14af,5.0,3,0,1,1,0,1,119,20
dog,12,female,White,2,2,3,3,3,1,1,Selangor,0e736f310,4.0,4,1,0,0,0,1,330,63
dog,6,female,Brown,3,2,1,1,2,1,1,Kuala Lumpur,f5768c4e2,3.0,1,0,0,1,1,1,183,33
dog,1,female,Black,2,1,2,2,2,1,1,Selangor,2f3bed708,5.0,2,0,1,1,0,1,273,59
dog,1,male,Black,2,3,2,2,2,1,1,Pulau Pinang,1d4940497,2.0,2,0,1,1,0,1,111,22
cat,10,male,Brown,2,1,2,2,2,1,1,Negeri Sembilan,96353db69,3.0,4,1,1,1,0,1,112,19
dog,1,female,Brown,2,1,2,1,2,1,1,Selangor,2288c4fc6,1.0,2,0,1,0,0,1,366,68
dog,2,male,Black,2,2,2,2,2,1,1,Kuala Lumpur,3a8f89229,4.0,1,0,1,0,0,1,268,56
cat,5,female,Gray,1,1,1,1,1,1,1,Selangor,5678616cc,8.0,1,0,0,1,0,1,697,125
dog,2,male,Black,2,1,2,1,2,1,1,Selangor,3f03da51e,10.0,1,0,1,1,0,1,224,46
cat,2,female,Brown,1,2,3,3,1,1,2,Kuala Lumpur,a4550efe5,4.0,2,0,1,1,0,1,73,13
cat,8,female,Yellow,2,2,2,1,2,1,1,Kuala Lumpur,08048fee2,4.0,4,1,1,1,1,1,442,94
dog,3,female,Black,3,1,2,2,2,1,1,Selangor,e77b5a78f,1.0,1,0,0,0,0,1,390,72
cat,4,male,Gray,1,2,2,2,2,1,1,Selangor,6e1ba1796,5.0,1,0,1,1,0,1,274,59
dog,4,male,Brown,3,2,1,1,2,1,1,Selangor,a6f768f75,1.0,2,0,1,0,0,1,456,86
cat,2,mixed,Black,2,1,2,2,2,1,2,Selangor,9e172ab13,4.0,1,0,0,1,0,1,791,154
dog,7,female,Black,2,1,2,2,1,1,1,Johor,92d4c1513,5.0,2,0,1,1,0,1,267,47
cat,2,male,Brown,1,1,2,2,2,1,1,Kuala Lumpur,e67f4856d,4.0,0,0,0,1,0,1,203,38
dog,1,mixed,Black,2,1,2,2,3,1,4,Negeri Sembilan,27b708edc,9.0,4,1,1,1,0,1,95,18
dog,19,female,Cream,2,1,1,1,1,1,1,Selangor,a3e73475f,1.0,4,1,0,1,0,1,219,42
cat,3,mixed,Black,1,2,1,1,1,1,6,Selangor,93219ad95,3.0,4,1,1,1,0,1,193,39
dog,54,female,Brown,2,2,1,1,1,1,1,Kuala Lumpur,13426c720,8.0,4,1,0,0,1,1,140,23
cat,1,female,Black,1,1,2,1,2,2,1,Kuala Lumpur,80b25cc78,10.0,1,0,1,1,0,1,1701,348
cat,3,male,Gray,2,2,1,1,2,1,1,Selangor,b207cf9ea,2.0,2,0,0,0,0,1,8,1
dog,2,mixed,Black,1,1,2,2,2,1,10,Kuala Lumpur,8a0cfdd56,2.0,4,1,1,1,0,1,19,6
dog,120,female,Brown,1,2,1,1,1,1,1,Selangor,686b90dfc,1.0,2,0,0,0,0,1,23,4
dog,12,female,Yellow,2,1,2,1,1,1,1,Selangor,b188b50cd,6.0,3,0,1,1,0,1,433,92
cat,4,male,Yellow,3,3,1,1,2,1,1,Selangor,36ad4a880,7.0,1,0,0,1,0,1,1964,360
dog,2,male,Black,2,2,1,1,2,1,1,Selangor,960f1a1d8,6.0,1,0,0,1,0,1,163,29
cat,3,female,Black,1,1,2,2,2,1,1,Kuala Lumpur,22a91e143,0.0,4,1,1,1,0,0,48,10
dog,2,female,Brown,2,1,1,1,2,1,2,Kuala Lumpur,31144a6be,10.0,3,0,1,1,0,1,20,3
cat,2,mixed,Black,1,1,2,2,2,2,4,Johor,699ee7fa6,6.0,3,0,1,1,1,1,280,57
dog,3,female,White,2,1,2,2,2,1,1,Pulau Pinang,8c28914a9,1.0,3,0,1,0,1,1,120,21
dog,0,male,Black,2,1,2,2,2,1,1,Selangor,a3449e0d0,3.0,1,0,1,1,0,1,190,42
cat,4,female,Black,2,2,1,1,1,1,1,Selangor,3ddfb6f66,5.0,2,0,1,1,1,1,36,6
dog,2,male,Brown,1,2,2,1,2,1,1,Selangor,1f0bb9d58,5.0,1,0,0,0,0,1,396,84
dog,4,female,Golden,3,1,1,1,2,1,1,Johor,b1988cdd5,4.0,2,0,1,0,0,1,397,84
dog,4,female,Cream,2,2,2,2,2,1,1,Pulau Pinang,309f63a00,2.0,1,0,1,1,0,1,34,5
dog,2,mixed,Black,2,1,2,2,2,1,6,Pulau Pinang,beea1e1dd,2.0,4,1,0,1,0,1,74,13
dog,1,male,Brown,1,1,3,3,2,1,1,Pahang,01dc16c21,3.0,1,0,1,0,0,1,1367,289
dog,60,female,Brown,2,2,3,1,1,1,1,Selangor,aba03a4c5,3.0,1,0,0,0,0,1,310,60
dog,1,male,Black,2,1,2,2,2,1,1,Selangor,111748c15,8.0,2,0,1,1,0,1,188,31
